SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
28907,"Office Depot® Brand Weekly Mouse Pad Desk Calendar, 9"" x 8"", Love, Undated",Utilize your desk space in a way that makes your daily life easier. This desk pad allows you to keep an eye on your schedule and helps minimize clutter by doubling as a mouse pad.,"<ul><li>1 page per week. </li> <li>Untimed/undated format makes it easy to manage versatile schedules.</li> <li>Tear-off pages remove cleanly, so you can start fresh each week. Surface can be used as a mouse pad.</li></ul>",,OFFICE DEPOT,RY21TWYLOV03,EA,0.01,* Note important dates * Weekly * Mouse Pad/Calendar Office Depot paper File folders FORAY pens and pencils,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
28282,Adams® Quitclaim Deed,Save legal fees and come to an understanding that satisfies all parties,"<ul><li>It's simple and affordable to quitclaim a deed on property with this form.</li> <li>Includes California, Minnesota and Washington.</li></ul>",,TOPS BUSINESS FORMS,LF298,EA,0.76,"* Simple and affordable Includes CA, MN, and WA",SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_324000,Forms - Legal,SUB_324001,Forms - Legal Agreements
31337,"Doolittle Earthscapes Scenic Monthly Wall Calendar, 12"" x 16 1/2"", Black/Blue, January to December 2021","Wall calendar features a scenic photo and inspirational quotation on each month. One-page-per-month format includes unruled daily blocks, Sunday-through-Saturday scheduling, full-year reference calendar along the bottom, and count of days/days remaining.","<ul><li>One-page-per-month format with unruled daily blocks</li> <li>block size 1-1/4"" x 2""</li> <li>Ranges 12 months from January to December</li> <li>Features a scenic photo and inspirational quote on each month</li> <li>Julian dates and days remaining</li> <li>a full-year calendar reference along the bottom</li> <li>Page size: 12"" x 16-1/2""</li> <li>100% post-consumer material</li></ul>",,HOUSE OF DOOLITTLE,378DG21,EA,15.86,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31895,"TF Publishing Scenic Wall Calendar, 12"" x 12"", Chicago, January To December 2022","Mark down important dates and events with the TF Publishing scenic wall calendar. It features a variety of photographs, illustrations, and typographic elements that give each and every month a unique feel.",<ul><li>1 page per month.</li> <li>12 months: January to December. Contains a bonus 4-month spread from January to April.</li> <li>Printed on premium paper with saddle-stitched binding for durability.</li></ul>,,"THE TIME FACTORY, INC.",22-1165,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32581,"SwiftGlimpse Reversible Yearly Wall Planner, 24″ x 36″, Black/White, Undated","Keep track of upcoming plans and obligations with the SwiftGlimpse Reversible Yearly Wall Planner. A reversible design allows you to see the full year either horizontally or vertically, and large daily blocks allow plenty of scheduling space.",<ul><li>Includes the full year in 1 view.</li> <li>Reversible design features horizontal and vertical orientations.</li> <li>Large daily blocks offer plenty of writing space.</li> <li>Notes space is included.</li> <li>Undated format.</li> <li>Laminate surface allows you to utilize dry- or wet-erase markers to erase and change plans when necessary.</li> <li>Tape-bound design.</li> <li>Brass grommets in each corner allow easy wall hanging.</li> <li>Includes a wet-erase marker.</li> <li>Reusable year after year.</li></ul>,,"RELIABLE MAP COMPANY OF FLORIDA, LLC DBA SWIFTMAPS AND GRAPHICS",SG ANN BLANK 24,EA,26.7,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332002,"Calendars - Wall, Erasable"
28401,"ComplyRight™ 1094-C Tax Forms, Transmittal Of Employer-Provided Health Insurance Offer And Coverage, Laser, 8-1/2"" x 11"", Pack Of 500 Forms",Make sure you file your taxes properly by putting down crucial healthcare information on these tax forms. The transmittal allow you to summarize 1095-C forms to file with the IRS.,<ul><li>Designed to help you summarize 1095-C forms to file with the IRS. </li> <li>Landscape format.</li> <li>Compatible with most inkjet and laser printers.</li> <li>Acid-free sheets prevent fading and yellowing.</li> <li>Information Returns Form for Form 1095C-3 Page Form.</li></ul>,,"TAX FORMS PRINTING, INC.",1094CT50021,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
32323,"Brown Trout Animal Monthly Wall Calendar, 12” x 12”, Dachshunds, January To December 2022",Mark down important dates and events with the Brown Trout Animal Monthly Wall Calendar. This large wall calendar has a user-friendly design that helps keep you organized.,<ul><li>1 page per month.</li> <li>Large daily blocks offer plenty of writing space.</li> <li>12 months: January to December.</li> <li>User-friendly organization and design.</li> <li>Dachshund images provide a fun look.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32032,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Louisville Cardinals, January to December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011804,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30097,"Cambridge® Anastasia Monthly Wall Calendar, 15"" x 12"", January To December 2020, W1261-707",Keep your plans in view with this monthly wall calendar. The floral design lends a delightful look that complements your schedule.,<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are wire bound for durability.</li> <li>Floral motif adds a lovely look to your home or office.</li></ul>,,"ACCO BRANDS USA, LLC",W1261-707-20,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29301,,,<ul></ul>,,PERFECT TIMING INC,21998051411,EA,16.37,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
30306,"Willow Creek Press Scenic Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Ireland, January to December 2021, 12222","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Beautiful landscapes and cultural sites from the Emerald Isle accompany each monthly grid.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,12222,EA,14.95,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30910,"Cambridge® Katie Kime Cottage Stripes Academic Monthly Wall Calendar, 15"" x 12"", July 2020 To June 2021, KK100-707A","Stay up to date while enjoying the beauty of Katie Kime. This Cambridge academic wall calendar is adorned with a colorful, modern design and offers ample space for monthly planning.","<ul><li>1 page per month.</li> <li>Large daily blocks and dotted grid notes sections provide you plenty of space to write appointments, reminders, events, holidays and more.</li> <li>12 Months: July to June of the following year.</li> <li>Gold wire binding comes with a built-in hanging loop while providing structure and a splash of class.</li> <li>Numbers, pre-printed holidays and grid-lines are color-coded for easy identification. </li></ul>",,"ACCO BRANDS USA, LLC",KK100-707A-21,EA,1.84,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31926,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Boston Bruins, January to December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011932,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29727,"Lang Turner Licensing Boxed Daily Desk Calendar, 5-1/4"" x 5-1/4"", Cleveland, January To December 2022",Learn a new trivia fact each day from the Lang Turner Licensing Boxed Daily Calendar. Perforated sheets offer easy removal at the end of the day.,<ul><li>Daily spreads include a new fact or piece of trivia.</li> <li>Built-in pop up stand allows efficient placement on your desk.</li> <li>Perforated pages are easy to remove.</li></ul>,,PERFECT TIMING INC,22998051401,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
32301,"Brown Trout Animal Monthly Wall Calendar, 12” x 12”, Fantasy Pugs, January To December 2022",Mark down important dates and events with the Brown Trout Animal Monthly Wall Calendar. This large wall calendar has a user-friendly design that helps keep you organized.,<ul><li>1 page per month.</li> <li>Large daily blocks offer plenty of writing space.</li> <li>12 months: January to December.</li> <li>User-friendly organization and design.</li> <li>Fantasy pugs provide a fun look.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30346,"Willow Creek Press Scenic Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Wildflowers, January to December 2021, 13854","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Each month's grid is accompanied by beautifully colorful floral photos.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,13854,EA,15.38,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
28747,"ComplyRight™ W-2 Tax Forms, 4-Up (W-Style Alternate), Employer's Copies 1/D, 1/D, 1/D, 1/D, Laser, 8-1/2"" x 11"", Pack Of 50 Forms","Get ready for tax season with W-2 tax forms from ComplyRight. Form W-2 is used to show an employee's gross wages and withheld taxes, as well as other information like deferred compensation, contributions to a health savings account (HSA) and income from t","<ul><li>Used to report an employee's gross wages, withheld taxes and other information. </li> <li>Fill out a W-2 form for each employee paid remuneration totaling $600 or more during the reporting period. </li> <li>Designed to work with your laser printer.</li></ul>",,"TAX FORMS PRINTING, INC.",52175021,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
31374,,,<ul></ul>,,PERFECT TIMING INC,21998011825,EA,19.17,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
28088,"Rediform Money Receipt 2/Part Collection Forms - 50 Sheet(s) - 2 PartCarbonless Copy - 5"" x 2 3/4"" Sheet Size - White, Yellow - Assorted Sheet(s) - 1 Each",,"<ul><li>2-part paper sequence: White originals, Yellow duplicates</li> <li>Security screen prevents alterations</li> <li>Flexible cover</li> <li>Carbonless forms are consecutively numbered in red</li> <li>5""W x 2-3/4""L Assorted; 50 Sheets (1 Form Per Sheet)</li></ul>","<p>Manifold book with a flexible cover contains carbonless receipt forms that are consecutively numbered in red. Each page contains two-part forms with the original in white and the duplicate in yellow. Duplicates feature black print. Security screen prevents alterations. Each form includes a place for date, payment amount, name of payer, payer's address, item description, and recipient name. A chart along the bottom breaks down the payment and includes boxes to fill in the amount of account, amount paid, balance due and payment method. Three circles preprinted with cash, check and money order are located beside the chart and allow you to check off the method payment. Receipt book contains 50 sets.</p>","REDIFORM, INC.",8L820,EA,3.34,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_321000,Forms - Business,SUB_321007,Receipts
